CityPart,Area,Rooms,Bedrooms,Floor,MaxFloor,LastFloor,Status,Condition,Electrical Points,Heating,Natural Gas,Bed,Stove (Gas/Electric),Table,Refrigerator,Chairs,Oven,Air Conditioner,Washing Machine,Sofa,Dishwasher,PRICE (GEL)
Saburtaloze,127,3,2,25,33,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,1173787
San. Zonashi,83,3,2,3,80,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,266276
Vakeshi,80,3,2,8,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,502664
Mukhianshi,83.9,3,2,6,11,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,193770
Mukhianshi,50.1,2,1,9,11,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,129320
Mukhianshi,51.1,2,1,8,11,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,138844
Mukhianshi,50.1,2,1,10,11,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,129320
Mukhianshi,45.4,2,1,1,11,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,106086
Mukhianshi,51.1,2,1,9,11,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,138844
Vakeshi,105,3,2,7,7,1,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,842301
Mukhianshi,74.6,3,2,7,11,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,180399
Mukhianshi,71.6,3,2,5,11,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,171199
Saburtaloze,65,2,1,11,14,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,298881
Varketilshi,61,3,2,5,12,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,124307
Varketilshi,72,3,2,7,12,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,146723
Varketilshi,87.5,4,3,7,12,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,178310
Varketilshi,98,3,2,5,12,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,199707
Varketilshi,103,5,4,8,12,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,209896
Varketilshi,122,4,3,9,12,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,248615
Saburtaloze,60,2,1,21,24,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,421151
Isanshi,72,3,1,3,21,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,195631
Avlabarshi,175.7,5,3,4,6,0,Newly Constructed,Green Frame,2,,0,0,0,0,0,0,0,0,0,0,0,1145747
Gldanshi,110,5,4,6,9,0,Old Constructed,Old Renovated,2,,1,0,0,0,0,0,0,0,0,0,0,220085
Saburtaloze,158.5,4,3,8,8,1,Newly Constructed,White Frame,3,,0,0,0,0,0,0,0,0,0,0,0,904387
Saburtaloze,126.7,4,3,3,16,0,Under Construction,White Frame,2,,0,0,0,0,0,0,0,0,0,0,0,791790
Isanshi,76,3,2,3,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,279861
Vakeshi,105,3,2,13,14,0,Old Constructed,Needs Renovation,,,1,0,0,0,0,0,0,0,0,0,0,489078
Vakeshi,270,5,4,5,21,0,Newly Constructed,Newly Renovated,3,Central Heating,1,0,0,0,0,0,0,0,0,0,0,1440063
Saburtaloze,62,3,2,9,35,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,679275
Saburtaloze,92,4,3,6,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,448322
Isanshi,89,3,2,4,12,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,407565
Isanshi,41.2,2,1,7,23,0,Under Construction,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,108586
Isanshi,47,2,1,7,23,0,Under Construction,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,123873
Isanshi,45.9,2,1,7,23,0,Under Construction,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,120973
Isanshi,44.5,2,1,7,23,0,Under Construction,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,117284
Isanshi,72.3,3,2,7,23,0,Under Construction,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,190553
Isanshi,77.2,3,2,4,13,0,Newly Constructed,Green Frame,,,1,0,0,0,0,0,0,0,0,0,0,312467
Vakeshi,227,6,5,3,9,0,Newly Constructed,Newly Renovated,3,Central Heating,1,0,0,0,0,0,0,0,0,0,0,1059669
Saburtaloze,54,2,1,10,22,0,Newly Constructed,Black Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,249973
Ortachalashi,51,2,1,5,13,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,222802
Krtsanisshi,203,6,4,2,5,0,Newly Constructed,Newly Renovated,2,,0,0,0,0,0,0,0,0,0,0,0,2037825
Gldanshi,113,4,3,2,12,0,Newly Constructed,Newly Renovated,3,Central Heating,1,0,0,1,0,0,0,0,0,0,0,115000
Ortachalashi,60.6,2,1,6,7,0,Newly Constructed,White Frame,,,0,0,0,0,0,0,0,0,0,0,0,197588
Isanshi,60,3,2,1,19,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,293447
Isanshi,60,2,1,21,22,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,448322
Saburtaloze,150,4,2,3,5,0,Old Constructed,Needs Renovation,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,543420
Varketilshi,220,4,4,9,10,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,516249
Saburtaloze,135,4,3,15,23,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,733617
Veraze,125,4,3,3,4,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,1018913
Saburtaloze,133,5,3,15,34,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,739051
Saburtaloze,60,2,1,6,21,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,380394
Gldanshi,94.5,4,3,2,11,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,243928
Sololakshi,50,2,1,2,3,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,271710
Vazisubanshi,81,3,2,6,12,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,195631
Saburtaloze,140,5,4,6,18,0,Newly Constructed,Black Frame,2,,0,0,0,0,0,0,0,0,0,0,0,532552
Kaklebshi,104,3,2,5,5,1,Newly Constructed,Black Frame,2,,0,0,0,0,0,0,0,0,0,0,0,252690
Ortachalashi,51,2,1,5,5,1,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,258125
Saburtaloze,100,4,3,16,17,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,461907
Isanshi,120,3,2,6,12,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,506739
Saburtaloze,70,2,1,19,25,0,Newly Constructed,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,380394
Did Dighomshi,62.4,3,2,5,12,0,Under Construction,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,194979
Chughuretshi,104,5,3,4,9,0,Old Constructed,Old Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,339638
Samgorshi,69.6,3,2,12,12,1,Under Construction,Green Frame,1,,1,0,0,0,0,0,0,0,0,0,0,172090
Did Dighomshi,56.7,2,1,5,12,0,Under Construction,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,184871
Did Dighomshi,54.3,2,1,4,12,0,Under Construction,Black Frame,1,,1,0,0,0,0,0,0,0,0,0,0,177046
Did Dighomshi,52.7,2,1,3,12,0,Under Construction,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,164670
Did Dighomshi,55.4,2,1,4,12,0,Under Construction,White Frame,,,1,0,0,0,0,0,0,0,0,0,0,173106
Did Dighomshi,84.5,3,2,6,12,0,Under Construction,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,241075
Saburtaloze,100,3,2,9,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,380394
Vakeshi,129.5,3,1,7,20,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,932441
Saburtaloze,160,4,3,9,12,0,Newly Constructed,Green Frame,2,,0,0,0,0,0,0,0,0,0,0,0,678188
Saburtaloze,61,2,1,3,19,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,266276
Ortachalashi,53,3,2,12,13,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,239105
Did Dighomshi,48,2,1,5,12,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,198348
Dighomi 1-9-Shi,93.38,3,2,4,9,0,Newly Constructed,Black Frame,,,0,0,0,0,0,0,0,0,0,0,0,285296
Vakeshi,130,3,2,4,7,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,978156
Chughuretshi,90,4,3,2,2,1,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,353223
Dighomi 1-9-Shi,75,4,2,2,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,312467
Vakeshi,140,4,3,3,12,0,Newly Constructed,Black Frame,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,679275
Saburtaloze,154,4,3,9,12,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,774374
Saburtaloze,74,3,2,14,24,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,502664
Saburtaloze,80,3,2,11,18,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,402131
Saburtaloze,43,2,1,11,18,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,216009
Saburtaloze,40,2,1,11,18,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,205141
Vakeshi,147,4,3,11,21,0,Newly Constructed,White Frame,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,720032
Vedzisshi,125,3,2,6,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,475493
Isanshi,75,2,1,2,4,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,339638
Saburtaloze,100,3,2,4,15,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,584177
Samgorshi,91.3,4,3,12,12,1,Under Construction,Green Frame,2,,0,0,0,0,0,0,0,0,0,0,0,225745
Saburtaloze,71,2,1,2,5,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,236388
Did Dighomshi,110,3,2,7,10,0,Old Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,298881
Bagebshi,111.84,3,2,2,13,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,407565
Saburtaloze,85,3,2,5,7,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,407565
Bagebshi,93,3,2,3,17,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,388545
Ortachalashi,52,2,1,2,4,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,230954
Did Dighomshi,113,5,4,1,7,0,Old Constructed,Newly Renovated,3,Central Heating,1,0,0,1,0,0,0,0,0,0,0,190197
Saburtaloze,65,3,2,12,12,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,317901
Saburtaloze,73.9,3,2,3,5,0,Newly Constructed,White Frame,,,0,0,0,0,0,0,0,0,0,0,0,250992
Tabakhmelashi,69.6,3,2,11,12,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,226932
Veraze,50,2,1,6,9,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,353223
Did Dighomshi,91,3,2,12,12,1,Newly Constructed,Newly Renovated,1,Underfloor Heating,1,0,0,0,0,0,0,0,0,0,0,393980
Gldanshi,50,2,1,8,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,0,0,1,1,203783
Dighmis Masivshi,85,3,2,4,9,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,298881
Vakeshi,106,3,2,2,9,0,Newly Constructed,Old Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,624933
Fonichalashi,119,3,2,3,4,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,190088
Sololakshi,242,4,,2,4,0,Old Constructed,Old Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,1141182
Mtatsmindaze,119,4,3,4,4,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,970005
Dighmis Masivshi,66,2,1,3,8,0,Old Constructed,Old Renovated,,,1,0,0,0,0,0,0,0,0,0,0,217368
Avlabarshi,145,5,3,2,3,0,Old Constructed,Old Renovated,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,353223
Avlabarshi,72,4,2,2,2,1,Old Constructed,Newly Renovated,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,271710
Sof. Dighomshi,60,3,2,4,12,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,260842
San. Zonashi,70,3,2,12,12,1,Newly Constructed,Newly Renovated,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,285296
Saburtaloze,137,4,3,9,17,0,Newly Constructed,Newly Renovated,3,Central Heating,1,0,0,0,0,0,0,0,0,0,0,679275
Dighmis Masivshi,211,5,4,9,9,1,Newly Constructed,Newly Renovated,3,Central Heating,0,0,0,0,0,0,0,0,0,0,0,679275
Vakeshi,85,3,2,2,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,646670
Saburtaloze,61,2,1,3,17,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,258125
Saburtaloze,68,2,1,9,22,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,0,0,1,1,1,0,0,0,1,350506
Avlabarshi,69,2,1,3,5,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,489078
Saburtaloze,65,2,1,5,10,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,361374
Vazisubanshi,96,4,3,8,9,0,Old Constructed,Old Renovated,2,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,209217
Varketilshi,120,6,5,10,10,1,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,421151
Saburtaloze,195,6,3,4,5,0,Old Constructed,Old Renovated,2,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,741768
Saburtaloze,127,4,3,15,15,1,Newly Constructed,Black Frame,2,,1,0,0,0,0,0,0,0,0,0,0,464624
Ortachalashi,63.2,2,1,2,8,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,214651
Fonichalashi,24,1,,1,3,0,Newly Constructed,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,39126
Ortachalashi,62.5,2,1,3,8,0,Under Construction,White Frame,,,1,0,0,0,0,0,0,0,0,0,0,187480
Ortachalashi,35,1,,3,8,0,Old Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,176612
Saburtaloze,130,3,2,4,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,565157
Isanshi,56.4,2,1,15,18,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,244539
Krtsanisshi,155,5,3,8,10,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,706446
Varketilshi,67,3,2,1,9,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,0,1,1,211934
Mtatsmindaze,95,4,3,1,2,0,Old Constructed,Newly Renovated,3,Central Heating,1,0,0,1,0,0,0,0,0,0,0,624933
Saburtaloze,57,2,1,6,9,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,366809
Dighmis Masivshi,49.9,2,1,10,17,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,230954
Ortachalashi,72,3,2,5,5,1,Old Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,236388
Saburtaloze,87,3,2,16,16,1,Old Constructed,Old Renovated,2,,0,0,0,0,0,0,0,0,0,0,0,316542
Temkaze,67,3,2,4,13,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,236388
Nutsubidzis Ferdobze,72,2,1,3,6,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,1,0,0,0,0,0,0,0,275840
Isanshi,82,3,2,7,21,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,489078
Sof. Dighomshi,80,3,2,2,8,0,Old Constructed,Old Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,260842
Dighmis Masivshi,54,2,1,9,12,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,249973
Ortachalashi,76,3,2,3,4,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,353223
Dighmis Masivshi,76,3,2,13,17,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,366809
Dighmis Masivshi,64,2,1,3,6,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,228236
Dighmis Masivshi,71,2,1,10,10,1,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,230954
Sof. Dighomshi,35,1,,3,8,0,Old Constructed,Newly Renovated,,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,149441
Isanshi,71.05,3,2,19,24,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,244539
Ortachalashi,170,5,3,10,12,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,760788
Dighmis Masivshi,215,5,3,14,15,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,529835
Avlabarshi,60,2,1,3,22,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,421151
Vashlijvarshi,128,5,3,3,8,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,313010
Saburtaloze,65,2,1,9,10,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,326052
Did Dighomshi,55.4,2,1,8,11,0,Newly Constructed,Newly Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,171177
Nadzaladevshi,50,2,1,7,11,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,190197
Nadzaladevshi,38.5,2,1,4,11,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,146452
Nadzaladevshi,70,3,2,6,11,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,256766
Nadzaladevshi,88,4,2,10,11,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,286926
Chughuretshi,135,4,3,4,4,1,Old Constructed,Newly Renovated,3,Central Heating,1,0,0,0,0,0,0,0,0,0,0,950985
Saburtaloze,136,3,2,2,6,0,Newly Constructed,Black Frame,2,,0,0,0,0,0,0,0,0,0,0,0,339638
Vashlijvarshi,83.5,3,2,3,9,0,Newly Constructed,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,249566
Vashlijvarshi,78,3,2,4,9,0,Newly Constructed,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,211934
Did Dighomshi,126.6,4,3,6,10,0,Newly Constructed,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,309749
Vakeshi,60,2,1,6,8,0,Old Constructed,Newly Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,271710
Saburtaloze,66,2,1,12,21,0,Under Construction,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,290400
Mtatsmindaze,75,3,2,2,10,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,750000
Saburtaloze,105,3,2,9,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,532552
Vakeshi,71,2,1,9,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,328769
Vakeshi,82,3,2,4,14,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,597762
Did Dighomshi,100,4,3,9,9,1,Old Constructed,Newly Renovated,2,Central Heating,1,0,1,0,1,0,0,0,0,0,0,271710
Vedzisshi,130,4,2,8,10,0,Old Constructed,Old Renovated,2,,1,0,0,0,0,0,0,0,0,0,0,618140
Isanshi,81,2,1,2,13,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,385285
Sololakshi,242,6,4,2,3,0,Old Constructed,Old Renovated,2,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,1150692
Vakeshi,105,3,2,5,20,0,Newly Constructed,Newly Renovated,2,,0,0,0,0,0,0,0,0,0,0,0,638519
Did Dighomshi,110.4,4,3,1,12,0,Under Construction,Green Frame,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,264385
Avlabarshi,99,5,3,8,11,0,Newly Constructed,Newly Renovated,2,,1,0,0,0,0,0,0,0,0,0,0,565157
Dighmis Masivshi,81,4,3,14,16,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,366809
Chughuretshi,120,4,2,1,2,0,Old Constructed,Newly Renovated,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,597762
Saburtaloze,295,5,3,13,14,0,Newly Constructed,Newly Renovated,3,Central Heating,1,0,0,1,0,0,0,0,0,0,0,1202317
Bagebshi,44,2,1,5,16,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,270900
Isanshi,80,3,2,7,18,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,1,0,0,0,0,0,0,0,516249
Ortachalashi,72,3,2,7,9,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,320618
Didubeshi,145,5,3,15,16,0,Old Constructed,Old Renovated,3,Central Heating,1,0,0,0,0,0,0,0,0,0,0,374960
Vakeshi,235,5,4,2,11,0,Newly Constructed,Newly Renovated,3,Central Heating,0,0,0,0,0,0,0,0,0,0,0,1385721
Saburtaloze,64,2,1,10,10,1,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,1,0,0,0,0,0,0,0,334203
Avlabarshi,90,3,2,9,12,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,379035
Isanshi,64,3,1,11,22,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,279861
Krtsanisshi,123,3,2,1,4,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,869472
Krtsanisshi,115,3,2,2,3,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,801545
Krtsanisshi,145,3,2,8,9,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,543420
Saburtaloze,88,3,2,29,37,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,1141182
Saburtaloze,55,3,2,5,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,353223
Krtsanisshi,65,2,1,5,6,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,312467
Avlabarshi,176,6,4,15,15,1,Newly Constructed,Black Frame,,,0,0,0,0,0,0,0,0,0,0,0,624933
Avlabarshi,113.1,4,3,4,20,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,619499
Isanshi,200,3,2,15,16,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,597762
Dighmis Masivshi,111,4,3,2,5,0,Old Constructed,Old Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,345072
Avlabarshi,54.8,2,1,15,22,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,347789
Ortachalashi,65.6,3,2,10,23,0,Newly Constructed,Ongoing Renovation,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,253234
Krtsanisshi,53,2,1,1,9,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,236388
Saburtaloze,210,6,4,9,10,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,537986
Saburtaloze,130.21,4,3,8,9,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,778449
Didubeshi,79.7,3,2,12,15,0,Newly Constructed,Black Frame,,,1,0,0,0,0,0,0,0,0,0,0,339638
Didubeshi,76,3,2,12,15,0,Newly Constructed,White Frame,,,1,0,0,0,0,0,0,0,0,0,0,323335
Mtatsmindaze,143,4,2,2,3,0,Old Constructed,Newly Renovated,2,,1,0,0,1,0,0,0,0,0,0,0,679275
Dighmis Masivshi,82,3,2,17,22,0,Newly Constructed,White Frame,,,0,0,0,0,0,0,0,0,0,0,0,334203
Ortachalashi,135,4,3,9,10,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,502664
Saburtaloze,218,5,4,13,16,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,1086840
